,Paper ID,Title,Author(s)
1087,4057,SemStyle: Learning to Generate Stylised Image Captions Using Unaligned Text,Alexander Mathews ; Lexing Xie ; Xuming He 
1088,853,Benchmarking 6DOF Outdoor Visual Localization in Changing Conditions,Torsten Sattler ; Will Maddern ; Carl Toft ; Akihiko Torii ; Lars Hammarstrand ; Erik Stenborg ; Daniel Safari ; Masatoshi Okutomi ; Marc Pollefeys ; Josef Sivic ; Fredrik Kahl ; Tomas Pajdla 
1089,2044,IVQA: Inverse Visual Question Answering,Feng Liu ; Tao Xiang ; Timothy M. Hospedales ; Wankou Yang ; Changyin Sun 
1090,3916,Unsupervised Person Image Synthesis in Arbitrary Poses,Albert Pumarola ; Antonio Agudo ; Alberto Sanfeliu ; Francesc Moreno-Noguer 
1091,4307,Learning Descriptor Networks for 3D Shape Synthesis and Analysis,Jianwen Xie ; Zilong Zheng ; Ruiqi Gao ; Wenguan Wang ; Song-Chun Zhu ; Ying Nian Wu 
1092,1988,Neural Kinematic Networks for Unsupervised Motion Retargetting,Ruben Villegas ; Jimei Yang ; Duygu Ceylan ; Honglak Lee 
1093,1057,Group Consistent Similarity Learning via Deep CRF for Person Re-Identification,Dapeng Chen ; Dan Xu ; Hongsheng Li ; Nicu Sebe ; Xiaogang Wang 
1094,1959,Learning Compositional Visual Concepts With Mutual Consistency,Yunye Gong ; Srikrishna Karanam ; Ziyan Wu ; Kuan-Chuan Peng ; Jan Ernst ; Peter C. Doerschuk 
1095,3430,NestedNet: Learning Nested Sparse Structures in Deep Neural Networks,Eunwoo Kim ; Chanho Ahn ; Songhwai Oh 
1096,1580,Context Embedding Networks,Kun Ho Kim ; Oisin Mac Aodha ; Pietro Perona 
1097,2630,Iterative Learning With Open-Set Noisy Labels,Yisen Wang ; Weiyang Liu ; Xingjun Ma ; James Bailey ; Hongyuan Zha ; Le Song ; Shu-Tao Xia 
1098,3298,Learning Transferable Architectures for Scalable Image Recognition,Barret Zoph ; Vijay Vasudevan ; Jonathon Shlens ; Quoc V. Le 
1099,1957,SBNet: Sparse Blocks Network for Fast Inference,Mengye Ren ; Andrei Pokrovsky ; Bin Yang ; Raquel Urtasun 
1100,1956,Language-Based Image Editing With Recurrent Attentive Models,Jianbo Chen ; Yelong Shen ; Jianfeng Gao ; Jingjing Liu ; Xiaodong Liu 
1101,4217,Net2Vec: Quantifying and Explaining How Concepts Are Encoded by Filters in Deep Neural Networks,Ruth Fong ; Andrea Vedaldi 
1102,37,End-to-End Dense Video Captioning With Masked Transformer,Luowei Zhou ; Yingbo Zhou ; Jason J. Corso ; Richard Socher ; Caiming Xiong 
1103,914,A Neural Multi-Sequence Alignment TeCHnique (NeuMATCH),Pelin Dogan ; Boyang Li ; Leonid Sigal ; Markus Gross 
1104,2784,Path Aggregation Network for Instance Segmentation,Shu Liu ; Lu Qi ; Haifang Qin ; Jianping Shi ; Jiaya Jia 
1105,1916,The INaturalist Species Classification and Detection Dataset,Grant Van Horn ; Oisin Mac Aodha ; Yang Song ; Yin Cui ; Chen Sun ; Alex Shepard ; Hartwig Adam ; Pietro Perona ; Serge Belongie 
1106,2708,Multimodal Explanations: Justifying Decisions and Pointing to the Evidence,Dong Huk Park ; Lisa Anne Hendricks ; Zeynep Akata ; Anna Rohrbach ; Bernt Schiele ; Trevor Darrell ; Marcus Rohrbach 
1107,3662,StarGAN: Unified Generative Adversarial Networks for Multi-Domain Image-to-Image Translation,Yunjey Choi ; Minje Choi ; Munyoung Kim ; Jung-Woo Ha ; Sunghun Kim ; Jaegul Choo 
1108,768,High-Resolution Image Synthesis and Semantic Manipulation With Conditional GANs,Ting-Chun Wang ; Ming-Yu Liu ; Jun-Yan Zhu ; Andrew Tao ; Jan Kautz ; Bryan Catanzaro 
1109,145,Semi-Parametric Image Synthesis,Xiaojuan Qi ; Qifeng Chen ; Jiaya Jia ; Vladlen Koltun 
1110,167,BlockDrop: Dynamic Inference Paths in Residual Networks,Zuxuan Wu ; Tushar Nagarajan ; Abhishek Kumar ; Steven Rennie ; Larry S. Davis ; Kristen Grauman ; Rogerio Feris 
1111,490,Interpretable Convolutional Neural Networks,Quanshi Zhang ; Ying Nian Wu ; Song-Chun Zhu 
1112,581,Deep Cross-Media Knowledge Transfer,Xin Huang ; Yuxin Peng 
1113,1255,Interleaved Structured Sparse Convolutional Neural Networks,Guotian Xie ; Jingdong Wang ; Ting Zhang ; Jianhuang Lai ; Richang Hong ; Guo-Jun Qi 
1114,1449,A Variational U-Net for Conditional Appearance and Shape Generation,Patrick Esser ; Ekaterina Sutter ; BjÃ¶rn Ommer 
1115,1535,Detach and Adapt: Learning Cross-Domain Disentangled Deep Representation,Yen-Cheng Liu ; Yu-Ying Yeh ; Tzu-Chien Fu ; Sheng-De Wang ; Wei-Chen Chiu ; Yu-Chiang Frank Wang 
1116,1883,Learning Deep Structured Active Contours End-to-End,Diego Marcos ; Devis Tuia ; Benjamin Kellenberger ; Lisa Zhang ; Min Bai ; Renjie Liao ; Raquel Urtasun 
1117,2514,Deep Learning Under Privileged Information Using Heteroscedastic Dropout,John Lambert ; Ozan Sener ; Silvio Savarese 
1118,2905,Smooth Neighbors on Teacher Graphs for Semi-Supervised Learning,Yucen Luo ; Jun Zhu ; Mengxi Li ; Yong Ren ; Bo Zhang 
1119,2964,Interpret Neural Networks by Identifying Critical Data Routing Paths,Yulong Wang ; Hang Su ; Bo Zhang ; Xiaolin Hu 
1120,3218,Deep Spatio-Temporal Random Fields for Efficient Video Segmentation,Siddhartha Chandra ; Camille Couprie ; Iasonas Kokkinos 
1121,3815,Customized Image Narrative Generation via Interactive Visual Question Generation and Answering,Andrew Shin ; Yoshitaka Ushiku ; Tatsuya Harada 
1122,266,"PWC-Net: CNNs for Optical Flow Using Pyramid, Warping, and Cost Volume",Deqing Sun ; Xiaodong Yang ; Ming-Yu Liu ; Jan Kautz 
1123,3626,Revisiting Deep Intrinsic Image Decompositions,Qingnan Fan ; Jiaolong Yang ; Gang Hua ; Baoquan Chen ; David Wipf 
1124,3723,Multi-Cell Detection and Classification Using a Generative Convolutional Model,Florence Yellin ; Benjamin D. Haeffele ; Sophie Roth ; RenÃ© Vidal 
1125,1676,Learning Spatial-Aware Regressions for Visual Tracking,Chong Sun ; Dong Wang ; Huchuan Lu ; Ming-Hsuan Yang 
1126,2951,High Performance Visual Tracking With Siamese Region Proposal Network,Bo Li ; Junjie Yan ; Wei Wu ; Zheng Zhu ; Xiaolin Hu 
1127,136,LiteFlowNet: A Lightweight Convolutional Neural Network for Optical Flow Estimation,Tak-Wai Hui ; Xiaoou Tang ; Chen Change Loy 
1128,1280,VITAL: VIsual Tracking via Adversarial Learning,Yibing Song ; Chao Ma ; Xiaohe Wu ; Lijun Gong ; Linchao Bao ; Wangmeng Zuo ; Chunhua Shen ; Rynson W.H. Lau ; Ming-Hsuan Yang 
1129,325,Super SloMo: High Quality Estimation of Multiple Intermediate Frames for Video Interpolation,Huaizu Jiang ; Deqing Sun ; Varun Jampani ; Ming-Hsuan Yang ; Erik Learned-Miller ; Jan Kautz 
1130,103,"Real-World Repetition Estimation by Div, Grad and Curl",Tom F. H. Runia ; Cees G. M. Snoek ; Arnold W. M. Smeulders 
1131,533,Recurrent Pixel Embedding for Instance Grouping,Shu Kong ; Charless C. Fowlkes 
1132,1202,Deep Unsupervised Saliency Detection: A Multiple Noisy Labeling Perspective,Jing Zhang ; Tong Zhang ; Yuchao Dai ; Mehrtash Harandi ; Richard Hartley 
1133,110,Learning Intrinsic Image Decomposition From Watching the World,Zhengqi Li ; Noah Snavely 
1134,53,TieNet: Text-Image Embedding Network for Common Thorax Disease Classification and Reporting in Chest X-Rays,Xiaosong Wang ; Yifan Peng ; Le Lu ; Zhiyong Lu ; Ronald M. Summers 
1135,500,Generating Synthetic X-Ray Images of a Person From the Surface Geometry,Brian Teixeira ; Vivek Singh ; Terrence Chen ; Kai Ma ; Birgi Tamersoy ; Yifan Wu ; Elena Balashova ; Dorin Comaniciu 
1136,747,Gibson Env: Real-World Perception for Embodied Agents,Fei Xia ; Amir R. Zamir ; Zhiyang He ; Alexander Sax ; Jitendra Malik ; Silvio Savarese 
1137,3342,Reinforcement Cutting-Agent Learning for Video Object Segmentation,Junwei Han ; Le Yang ; Dingwen Zhang ; Xiaojun Chang ; Xiaodan Liang 
1138,3074,Feature Space Transfer for Data Augmentation,Bo Liu ; Xudong Wang ; Mandar Dixit ; Roland Kwitt ; Nuno Vasconcelos 
1139,487,Analytic Expressions for Probabilistic Moments of PL-DNN With Gaussian Input,Adel Bibi ; Modar Alfadly ; Bernard Ghanem 
1140,1532,Detail-Preserving Pooling in Deep Networks,Faraz Saeedan ; Nicolas Weber ; Michael Goesele ; Stefan Roth 
1141,3524,Rethinking Feature Distribution for Loss Functions in Image Classification,Weitao Wan ; Yuanyi Zhong ; Tianpeng Li ; Jiansheng Chen 
1142,3990,"Shift: A Zero FLOP, Zero Parameter Alternative to Spatial Convolutions",Bichen Wu ; Alvin Wan ; Xiangyu Yue ; Peter Jin ; Sicheng Zhao ; Noah Golmant ; Amir Gholaminejad ; Joseph Gonzalez ; Kurt Keutzer 
1143,1594,Sketch-a-Classifier: Sketch-Based Photo Classifier Generation,Conghui Hu ; Da Li ; Yi-Zhe Song ; Tao Xiang ; Timothy M. Hospedales 
1144,2351,Light Field Intrinsics With a Deep Encoder-Decoder Network,Anna Alperovich ; Ole Johannsen ; Michael Strecke ; Bastian Goldluecke 
1145,2425,Learning Generative ConvNets via Multi-Grid Modeling and Sampling,Ruiqi Gao ; Yang Lu ; Junpei Zhou ; Song-Chun Zhu ; Ying Nian Wu 
1146,2989,Manifold Learning in Quotient Spaces,Ãloi Mehr ; AndrÃ© Lieutier ; Fernando Sanchez Bermudez ; Vincent Guitteny ; Nicolas Thome ; Matthieu Cord 
1147,3741,Learning Intelligent Dialogs for Bounding Box Annotation,Ksenia Konyushkova ; Jasper Uijlings ; Christoph H. Lampert ; Vittorio Ferrari 
1148,4098,Boosting Adversarial Attacks With Momentum,Yinpeng Dong ; Fangzhou Liao ; Tianyu Pang ; Hang Su ; Jun Zhu ; Xiaolin Hu ; Jianguo Li 
1149,601,NISP: Pruning Networks Using Neuron Importance Score Propagation,Ruichi Yu ; Ang Li ; Chun-Fu Chen ; Jui-Hsin Lai ; Vlad I. Morariu ; Xintong Han ; Mingfei Gao ; Ching-Yung Lin ; Larry S. Davis 
1150,1018,PointGrid: A Deep Network for 3D Shape Understanding,Truc Le ; Ye Duan 
1151,1328,Tell Me Where to Look: Guided Attention Inference Network,Kunpeng Li ; Ziyan Wu ; Kuan-Chuan Peng ; Jan Ernst ; Yun Fu 
1152,3108,3D Semantic Segmentation With Submanifold Sparse Convolutional Networks,Benjamin Graham ; Martin Engelcke ; Laurens van der Maaten 
1153,844,TOM-Net: Learning Transparent Object Matting From a Single Image,Guanying Chen ; Kai Han ; Kwan-Yee K. Wong 
1154,369,"Total Capture: A 3D Deformation Model for Tracking Faces, Hands, and Bodies",Hanbyul Joo ; Tomas Simon ; Yaser Sheikh 
1155,128,Augmented Skeleton Space Transfer for Depth-Based Hand Pose Estimation,Seungryul Baek ; Kwang In Kim ; Tae-Kyun Kim 
1156,1978,Synthesizing Images of Humans in Unseen Poses,Guha Balakrishnan ; Amy Zhao ; Adrian V. Dalca ; FrÃ©do Durand ; John Guttag 
1157,567,SSNet: Scale Selection Network for Online 3D Action Prediction,Jun Liu ; Amir Shahroudy ; Gang Wang ; Ling-Yu Duan ; Alex C. Kot 
1158,1209,Detecting and Recognizing Human-Object Interactions,Georgia Gkioxari ; Ross Girshick ; Piotr DollÃ¡r ; Kaiming He 
1159,3971,Unsupervised Learning and Segmentation of Complex Activities From Video,Fadime Sener ; Angela Yao 
1160,1349,Unsupervised Training for 3D Morphable Model Regression,Kyle Genova ; Forrester Cole ; Aaron Maschinot ; Aaron Sarna ; Daniel Vlasic ; William T. Freeman 
1161,2769,Video Based Reconstruction of 3D People Models,Thiemo Alldieck ; Marcus Magnor ; Weipeng Xu ; Christian Theobalt ; Gerard Pons-Moll 
1162,1097,Pose-Guided Photorealistic Face Rotation,Yibo Hu ; Xiang Wu ; Bing Yu ; Ran He ; Zhenan Sun 
1163,2496,Mesoscopic Facial Geometry Inference Using Deep Neural Networks,Loc Huynh ; Weikai Chen ; Shunsuke Saito ; Jun Xing ; Koki Nagano ; Andrew Jones ; Paul Debevec ; Hao Li 
1164,687,Hand PointNet: 3D Hand Pose Estimation Using Point Sets,Liuhao Ge ; Yujun Cai ; Junwu Weng ; Junsong Yuan 
1165,3001,Seeing Voices and Hearing Faces: Cross-Modal Biometric Matching,Arsha Nagrani ; Samuel Albanie ; Andrew Zisserman 
1166,2355,Learning Monocular 3D Human Pose Estimation From Multi-View Images,Helge Rhodin ; JÃ¶rg SpÃ¶rri ; Isinsu Katircioglu ; Victor Constantin ; FrÃ©dÃ©ric Meyer ; Erich MÃ¼ller ; Mathieu Salzmann ; Pascal Fua 
1167,1644,Separating Style and Content for Generalized Style Transfer,Yexun Zhang ; Ya Zhang ; Wenbin Cai 
1168,3523,TextureGAN: Controlling Deep Image Synthesis With Texture Patches,Wenqi Xian ; Patsorn Sangkloy ; Varun Agrawal ; Amit Raj ; Jingwan Lu ; Chen Fang ; Fisher Yu ; James Hays 
1169,3536,Connecting Pixels to Privacy and Utility: Automatic Redaction of Private Information in Images,Tribhuvanesh Orekondy ; Mario Fritz ; Bernt Schiele 
1170,3966,MapNet: An Allocentric Spatial Memory for Mapping Environments,JoÃ£o F. Henriques ; Andrea Vedaldi 
1171,3890,Accurate and Diverse Sampling of Sequences Based on a âBest of Manyâ Sample Objective,Apratim Bhattacharyya ; Bernt Schiele ; Mario Fritz 
1172,3399,VirtualHome: Simulating Household Activities via Programs,Xavier Puig ; Kevin Ra ; Marko Boben ; Jiaman Li ; Tingwu Wang ; Sanja Fidler ; Antonio Torralba 
1173,2082,Generate to Adapt: Aligning Domains Using Generative Adversarial Networks,Swami Sankaranarayanan ; Yogesh Balaji ; Carlos D. Castillo ; Rama Chellappa 
1174,2347,Multi-Agent Diverse Generative Adversarial Networks,Arnab Ghosh ; Viveka Kulharia ; Vinay P. Namboodiri ; Philip H.S. Torr ; Puneet K. Dokania 
1175,2918,A PID Controller Approach for Stochastic Optimization of Deep Networks,Wangpeng An ; Haoqian Wang ; Qingyun Sun ; Jun Xu ; Qionghai Dai ; Lei Zhang 
1176,3340,âLearning-Compressionâ Algorithms for Neural Net Pruning,Miguel Ã. Carreira-PerpiÃ±Ã¡n ; Yerlan Idelbayev 
1177,3381,Large-Scale Distance Metric Learning With Uncertainty,Qi Qian ; Jiasheng Tang ; Hao Li ; Shenghuo Zhu ; Rong Jin 
1178,3489,Guide Me: Interacting With Deep Networks,Christian Rupprecht ; Iro Laina ; Nassir Navab ; Gregory D. Hager ; Federico Tombari 
1179,3771,Art of Singular Vectors and Universal Adversarial Perturbations,Valentin Khrulkov ; Ivan Oseledets 
1180,4093,Deflecting Adversarial Attacks With Pixel Deflection,Aaditya Prakash ; Nick Moran ; Solomon Garber ; Antonella DiLillo ; James Storer 
1181,3308,MovieGraphs: Towards Understanding Human-Centric Situations From Videos,Paul Vicol ; Makarand Tapaswi ; LluÃ­s CastrejÃ³n ; Sanja Fidler 
1182,4057,SemStyle: Learning to Generate Stylised Image Captions Using Unaligned Text,Alexander Mathews ; Lexing Xie ; Xuming He 
1183,853,Benchmarking 6DOF Outdoor Visual Localization in Changing Conditions,Torsten Sattler ; Will Maddern ; Carl Toft ; Akihiko Torii ; Lars Hammarstrand ; Erik Stenborg ; Daniel Safari ; Masatoshi Okutomi ; Marc Pollefeys ; Josef Sivic ; Fredrik Kahl ; Tomas Pajdla 
1184,2044,IVQA: Inverse Visual Question Answering,Feng Liu ; Tao Xiang ; Timothy M. Hospedales ; Wankou Yang ; Changyin Sun 
1185,3916,Unsupervised Person Image Synthesis in Arbitrary Poses,Albert Pumarola ; Antonio Agudo ; Alberto Sanfeliu ; Francesc Moreno-Noguer 
1186,4307,Learning Descriptor Networks for 3D Shape Synthesis and Analysis,Jianwen Xie ; Zilong Zheng ; Ruiqi Gao ; Wenguan Wang ; Song-Chun Zhu ; Ying Nian Wu 
1187,1988,Neural Kinematic Networks for Unsupervised Motion Retargetting,Ruben Villegas ; Jimei Yang ; Duygu Ceylan ; Honglak Lee 
1188,1057,Group Consistent Similarity Learning via Deep CRF for Person Re-Identification,Dapeng Chen ; Dan Xu ; Hongsheng Li ; Nicu Sebe ; Xiaogang Wang 
1189,1959,Learning Compositional Visual Concepts With Mutual Consistency,Yunye Gong ; Srikrishna Karanam ; Ziyan Wu ; Kuan-Chuan Peng ; Jan Ernst ; Peter C. Doerschuk 
1190,3430,NestedNet: Learning Nested Sparse Structures in Deep Neural Networks,Eunwoo Kim ; Chanho Ahn ; Songhwai Oh 
1191,1580,Context Embedding Networks,Kun Ho Kim ; Oisin Mac Aodha ; Pietro Perona 
1192,2630,Iterative Learning With Open-Set Noisy Labels,Yisen Wang ; Weiyang Liu ; Xingjun Ma ; James Bailey ; Hongyuan Zha ; Le Song ; Shu-Tao Xia 
1193,3298,Learning Transferable Architectures for Scalable Image Recognition,Barret Zoph ; Vijay Vasudevan ; Jonathon Shlens ; Quoc V. Le 
1194,1957,SBNet: Sparse Blocks Network for Fast Inference,Mengye Ren ; Andrei Pokrovsky ; Bin Yang ; Raquel Urtasun 
1195,1956,Language-Based Image Editing With Recurrent Attentive Models,Jianbo Chen ; Yelong Shen ; Jianfeng Gao ; Jingjing Liu ; Xiaodong Liu 
1196,4217,Net2Vec: Quantifying and Explaining How Concepts Are Encoded by Filters in Deep Neural Networks,Ruth Fong ; Andrea Vedaldi 
1197,37,End-to-End Dense Video Captioning With Masked Transformer,Luowei Zhou ; Yingbo Zhou ; Jason J. Corso ; Richard Socher ; Caiming Xiong 
1198,914,A Neural Multi-Sequence Alignment TeCHnique (NeuMATCH),Pelin Dogan ; Boyang Li ; Leonid Sigal ; Markus Gross 
1199,2784,Path Aggregation Network for Instance Segmentation,Shu Liu ; Lu Qi ; Haifang Qin ; Jianping Shi ; Jiaya Jia 
1200,1916,The INaturalist Species Classification and Detection Dataset,Grant Van Horn ; Oisin Mac Aodha ; Yang Song ; Yin Cui ; Chen Sun ; Alex Shepard ; Hartwig Adam ; Pietro Perona ; Serge Belongie 
1201,2708,Multimodal Explanations: Justifying Decisions and Pointing to the Evidence,Dong Huk Park ; Lisa Anne Hendricks ; Zeynep Akata ; Anna Rohrbach ; Bernt Schiele ; Trevor Darrell ; Marcus Rohrbach 
1202,3662,StarGAN: Unified Generative Adversarial Networks for Multi-Domain Image-to-Image Translation,Yunjey Choi ; Minje Choi ; Munyoung Kim ; Jung-Woo Ha ; Sunghun Kim ; Jaegul Choo 
1203,768,High-Resolution Image Synthesis and Semantic Manipulation With Conditional GANs,Ting-Chun Wang ; Ming-Yu Liu ; Jun-Yan Zhu ; Andrew Tao ; Jan Kautz ; Bryan Catanzaro 
1204,145,Semi-Parametric Image Synthesis,Xiaojuan Qi ; Qifeng Chen ; Jiaya Jia ; Vladlen Koltun 
1205,167,BlockDrop: Dynamic Inference Paths in Residual Networks,Zuxuan Wu ; Tushar Nagarajan ; Abhishek Kumar ; Steven Rennie ; Larry S. Davis ; Kristen Grauman ; Rogerio Feris 
1206,490,Interpretable Convolutional Neural Networks,Quanshi Zhang ; Ying Nian Wu ; Song-Chun Zhu 
1207,581,Deep Cross-Media Knowledge Transfer,Xin Huang ; Yuxin Peng 
1208,1255,Interleaved Structured Sparse Convolutional Neural Networks,Guotian Xie ; Jingdong Wang ; Ting Zhang ; Jianhuang Lai ; Richang Hong ; Guo-Jun Qi 
1209,1449,A Variational U-Net for Conditional Appearance and Shape Generation,Patrick Esser ; Ekaterina Sutter ; BjÃ¶rn Ommer 
1210,1535,Detach and Adapt: Learning Cross-Domain Disentangled Deep Representation,Yen-Cheng Liu ; Yu-Ying Yeh ; Tzu-Chien Fu ; Sheng-De Wang ; Wei-Chen Chiu ; Yu-Chiang Frank Wang 
1211,1883,Learning Deep Structured Active Contours End-to-End,Diego Marcos ; Devis Tuia ; Benjamin Kellenberger ; Lisa Zhang ; Min Bai ; Renjie Liao ; Raquel Urtasun 
1212,2514,Deep Learning Under Privileged Information Using Heteroscedastic Dropout,John Lambert ; Ozan Sener ; Silvio Savarese 
1213,2905,Smooth Neighbors on Teacher Graphs for Semi-Supervised Learning,Yucen Luo ; Jun Zhu ; Mengxi Li ; Yong Ren ; Bo Zhang 
1214,2964,Interpret Neural Networks by Identifying Critical Data Routing Paths,Yulong Wang ; Hang Su ; Bo Zhang ; Xiaolin Hu 
1215,3218,Deep Spatio-Temporal Random Fields for Efficient Video Segmentation,Siddhartha Chandra ; Camille Couprie ; Iasonas Kokkinos 
1216,3815,Customized Image Narrative Generation via Interactive Visual Question Generation and Answering,Andrew Shin ; Yoshitaka Ushiku ; Tatsuya Harada 
1217,266,"PWC-Net: CNNs for Optical Flow Using Pyramid, Warping, and Cost Volume",Deqing Sun ; Xiaodong Yang ; Ming-Yu Liu ; Jan Kautz 
1218,3626,Revisiting Deep Intrinsic Image Decompositions,Qingnan Fan ; Jiaolong Yang ; Gang Hua ; Baoquan Chen ; David Wipf 
1219,3723,Multi-Cell Detection and Classification Using a Generative Convolutional Model,Florence Yellin ; Benjamin D. Haeffele ; Sophie Roth ; RenÃ© Vidal 
1220,1676,Learning Spatial-Aware Regressions for Visual Tracking,Chong Sun ; Dong Wang ; Huchuan Lu ; Ming-Hsuan Yang 
1221,2951,High Performance Visual Tracking With Siamese Region Proposal Network,Bo Li ; Junjie Yan ; Wei Wu ; Zheng Zhu ; Xiaolin Hu 
1222,136,LiteFlowNet: A Lightweight Convolutional Neural Network for Optical Flow Estimation,Tak-Wai Hui ; Xiaoou Tang ; Chen Change Loy 
1223,1280,VITAL: VIsual Tracking via Adversarial Learning,Yibing Song ; Chao Ma ; Xiaohe Wu ; Lijun Gong ; Linchao Bao ; Wangmeng Zuo ; Chunhua Shen ; Rynson W.H. Lau ; Ming-Hsuan Yang 
1224,325,Super SloMo: High Quality Estimation of Multiple Intermediate Frames for Video Interpolation,Huaizu Jiang ; Deqing Sun ; Varun Jampani ; Ming-Hsuan Yang ; Erik Learned-Miller ; Jan Kautz 
1225,103,"Real-World Repetition Estimation by Div, Grad and Curl",Tom F. H. Runia ; Cees G. M. Snoek ; Arnold W. M. Smeulders 
1226,533,Recurrent Pixel Embedding for Instance Grouping,Shu Kong ; Charless C. Fowlkes 
1227,1202,Deep Unsupervised Saliency Detection: A Multiple Noisy Labeling Perspective,Jing Zhang ; Tong Zhang ; Yuchao Dai ; Mehrtash Harandi ; Richard Hartley 
1228,110,Learning Intrinsic Image Decomposition From Watching the World,Zhengqi Li ; Noah Snavely 
1229,53,TieNet: Text-Image Embedding Network for Common Thorax Disease Classification and Reporting in Chest X-Rays,Xiaosong Wang ; Yifan Peng ; Le Lu ; Zhiyong Lu ; Ronald M. Summers 
1230,500,Generating Synthetic X-Ray Images of a Person From the Surface Geometry,Brian Teixeira ; Vivek Singh ; Terrence Chen ; Kai Ma ; Birgi Tamersoy ; Yifan Wu ; Elena Balashova ; Dorin Comaniciu 
1231,747,Gibson Env: Real-World Perception for Embodied Agents,Fei Xia ; Amir R. Zamir ; Zhiyang He ; Alexander Sax ; Jitendra Malik ; Silvio Savarese 
1232,3342,Reinforcement Cutting-Agent Learning for Video Object Segmentation,Junwei Han ; Le Yang ; Dingwen Zhang ; Xiaojun Chang ; Xiaodan Liang 
1233,3074,Feature Space Transfer for Data Augmentation,Bo Liu ; Xudong Wang ; Mandar Dixit ; Roland Kwitt ; Nuno Vasconcelos 
1234,487,Analytic Expressions for Probabilistic Moments of PL-DNN With Gaussian Input,Adel Bibi ; Modar Alfadly ; Bernard Ghanem 
1235,1532,Detail-Preserving Pooling in Deep Networks,Faraz Saeedan ; Nicolas Weber ; Michael Goesele ; Stefan Roth 
1236,3524,Rethinking Feature Distribution for Loss Functions in Image Classification,Weitao Wan ; Yuanyi Zhong ; Tianpeng Li ; Jiansheng Chen 
1237,3990,"Shift: A Zero FLOP, Zero Parameter Alternative to Spatial Convolutions",Bichen Wu ; Alvin Wan ; Xiangyu Yue ; Peter Jin ; Sicheng Zhao ; Noah Golmant ; Amir Gholaminejad ; Joseph Gonzalez ; Kurt Keutzer 
1238,1594,Sketch-a-Classifier: Sketch-Based Photo Classifier Generation,Conghui Hu ; Da Li ; Yi-Zhe Song ; Tao Xiang ; Timothy M. Hospedales 
1239,2351,Light Field Intrinsics With a Deep Encoder-Decoder Network,Anna Alperovich ; Ole Johannsen ; Michael Strecke ; Bastian Goldluecke 
1240,2425,Learning Generative ConvNets via Multi-Grid Modeling and Sampling,Ruiqi Gao ; Yang Lu ; Junpei Zhou ; Song-Chun Zhu ; Ying Nian Wu 
1241,2989,Manifold Learning in Quotient Spaces,Ãloi Mehr ; AndrÃ© Lieutier ; Fernando Sanchez Bermudez ; Vincent Guitteny ; Nicolas Thome ; Matthieu Cord 
1242,3741,Learning Intelligent Dialogs for Bounding Box Annotation,Ksenia Konyushkova ; Jasper Uijlings ; Christoph H. Lampert ; Vittorio Ferrari 
1243,4098,Boosting Adversarial Attacks With Momentum,Yinpeng Dong ; Fangzhou Liao ; Tianyu Pang ; Hang Su ; Jun Zhu ; Xiaolin Hu ; Jianguo Li 
1244,601,NISP: Pruning Networks Using Neuron Importance Score Propagation,Ruichi Yu ; Ang Li ; Chun-Fu Chen ; Jui-Hsin Lai ; Vlad I. Morariu ; Xintong Han ; Mingfei Gao ; Ching-Yung Lin ; Larry S. Davis 
1245,1018,PointGrid: A Deep Network for 3D Shape Understanding,Truc Le ; Ye Duan 
1246,1328,Tell Me Where to Look: Guided Attention Inference Network,Kunpeng Li ; Ziyan Wu ; Kuan-Chuan Peng ; Jan Ernst ; Yun Fu 
1247,3108,3D Semantic Segmentation With Submanifold Sparse Convolutional Networks,Benjamin Graham ; Martin Engelcke ; Laurens van der Maaten 
1248,844,TOM-Net: Learning Transparent Object Matting From a Single Image,Guanying Chen ; Kai Han ; Kwan-Yee K. Wong 
1249,2821,Translating and Segmenting Multimodal Medical Volumes With Cycle- and Shape-Consistency Generative Adversarial Network,Zizhao Zhang ; Lin Yang ; Yefeng Zheng 
1250,3262,An Unsupervised Learning Model for Deformable Medical Image Registration,Guha Balakrishnan ; Amy Zhao ; Mert R. Sabuncu ; John Guttag ; Adrian V. Dalca 
1251,2986,Deep Lesion Graphs in the Wild: Relationship Learning and Organization of Significant Radiology Image Findings in a Diverse Large-Scale Lesion Database,Ke Yan ; Xiaosong Wang ; Le Lu ; Ling Zhang ; Adam P. Harrison ; Mohammadhadi Bagheri ; Ronald M. Summers 
1252,3035,Learning Distributions of Shape Trajectories From Longitudinal Datasets: A Hierarchical Model on a Manifold of Diffeomorphisms,Alexandre BÃ´ne ; Olivier Colliot ; Stanley Durrleman 
1253,3345,CNN Driven Sparse Multi-Level B-Spline Image Registration,Pingge Jiang ; James A. Shackleford 
1254,4335,Anatomical Priors in Convolutional Networks for Unsupervised Biomedical Segmentation,Adrian V. Dalca ; John Guttag ; Mert R. Sabuncu 
1255,4109,3D Registration of Curves and Surfaces Using Local Differential Information,Carolina Raposo ; JoÃ£o P. Barreto 
1256,4238,Weakly Supervised Learning of Single-Cell Feature Embeddings,Juan C. Caicedo ; Claire McQuin ; Allen Goodman ; Shantanu Singh ; Anne E. Carpenter 
1257,125,Guided Proofreading of Automatic Segmentations for Connectomics,Daniel Haehn ; Verena Kaynig ; James Tompkin ; Jeff W. Lichtman ; Hanspeter Pfister 
